itemId:160175203, builtAt:-, bathrooms:1, netArea:79, metro:Трубная, floor:3, price:43470000, area:99, elevator:1 пасс., timeToMetro:5, floors:6, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:евроремонт, balcony:1 балк.
itemId:159736471, builtAt:-, bathrooms:-, netArea:57, metro:Авиамоторная, floor:3, price:12200000, area:81, elevator:1 пасс., timeToMetro:10, floors:6, rooms:4, view:двор, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:160562049, builtAt:-, bathrooms:2, netArea:55, metro:Улица Скобелевская, floor:11, price:12250000, area:99, elevator:нет, timeToMetro:2, floors:12, rooms:4, view:двор, buildingType:панельный дом, renovation:-, balcony:нет
itemId:47254079, builtAt:-, bathrooms:-, netArea:52, metro:Кантемировская, floor:2, price:12290000, area:77, elevator:1 пасс. + 1 груз., timeToMetro:8, floors:16, rooms:4, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк. + 1 лодж.
itemId:153165899, builtAt:1991, bathrooms:-, netArea:54, metro:Бульвар Дмитрия Донского, floor:4, price:12300000, area:90, elevator:2 пасс., timeToMetro:10, floors:14, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:4 лодж.
itemId:157830105, builtAt:1997, bathrooms:1, netArea:55, metro:Волоколамская, floor:9, price:12300000, area:92, elevator:1 пасс. + 1 груз., timeToMetro:13, floors:16, rooms:4, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:152882520, builtAt:2000, bathrooms:-, netArea:66, metro:Улица Горчакова, floor:5, price:12300000, area:100, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:9, rooms:4, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:2 балк.
itemId:163227694, builtAt:1956, bathrooms:-, netArea:67, metro:Бауманская, floor:1, price:12300000, area:98, elevator:–, timeToMetro:12, floors:4, rooms:4, view:двор и улица, buildingType:сталинский, renovation:косметический, balcony:–
itemId:158179241, builtAt:2002, bathrooms:-, netArea:65, metro:Бульвар Адмирала Ушакова, floor:5, price:12300000, area:94, elevator:1 пасс. + 1 груз., timeToMetro:11, floors:14, rooms:4, view:–, buildingType:панельный дом, renovation:косметический, balcony:1 балк. + 1 лодж.
itemId:144401521, builtAt:1998, bathrooms:-, netArea:54.4, metro:Волоколамская, floor:13, price:12400000, area:88.8, elevator:1 пасс. + 1 груз., timeToMetro:14, floors:16, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:158235783, builtAt:1970, bathrooms:-, netArea:43, metro:Хорошёво, floor:3, price:12400000, area:63, elevator:–, timeToMetro:16, floors:9, rooms:4, view:–, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:161488731, builtAt:1958, bathrooms:1, netArea:72.5, metro:Первомайская, floor:4, price:12450000, area:100.6, elevator:–, timeToMetro:15, floors:5, rooms:4, view:двор, buildingType:кирпичный, renovation:отсутствует, balcony:1 балк.
itemId:158421059, builtAt:-, bathrooms:-, netArea:64, metro:Чертановская, floor:2, price:12477000, area:95, elevator:1 пасс. + 1 груз., timeToMetro:8, floors:17, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:-, balcony:1 лодж.
itemId:31070038, builtAt:-, bathrooms:-, netArea:57.3, metro:Бульвар Дмитрия Донского, floor:4, price:12490000, area:90, elevator:1 пасс. + 1 груз., timeToMetro:15, floors:14, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:-, balcony:1 балк. + 1 лодж.
itemId:163277321, builtAt:1996, bathrooms:-, netArea:68, metro:Бунинская аллея, floor:2, price:12500000, area:97, elevator:1 пасс. + 1 груз., timeToMetro:6, floors:12, rooms:4, view:–, buildingType:панельный дом, renovation:косметический, balcony:1 балк. + 1 лодж.
itemId:154917078, builtAt:1931, bathrooms:-, netArea:60.3, metro:Бауманская, floor:4, price:12500000, area:84, elevator:–, timeToMetro:10, floors:5, rooms:4, view:двор и улица, buildingType:сталинский, renovation:косметический, balcony:–
itemId:149893611, builtAt:1992, bathrooms:-, netArea:57, metro:Бульвар Дмитрия Донского, floor:4, price:12500000, area:91, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:14, rooms:4, view:двор и улица, buildingType:вторичка, renovation:евроремонт, balcony:3 лодж.
itemId:162890194, builtAt:-, bathrooms:-, netArea:53, metro:Домодедовская, floor:5, price:12500000, area:75, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:12, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:162161579, builtAt:1975, bathrooms:-, netArea:53, metro:Домодедовская, floor:5, price:12500000, area:74.5, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:12, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:158667316, builtAt:1957, bathrooms:-, netArea:70, metro:Дмитровская, floor:1, price:12500000, area:100, elevator:–, timeToMetro:9, floors:5, rooms:4, view:двор и улица, buildingType:блочный, renovation:косметический, balcony:–
itemId:150963104, builtAt:1997, bathrooms:2, netArea:55, metro:Волоколамская, floor:2, price:12500000, area:93, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:16, rooms:4, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:23558298, builtAt:-, bathrooms:-, netArea:68, metro:Улица Горчакова, floor:4, price:12500000, area:93, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:12, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:2 балк.
itemId:159622868, builtAt:-, bathrooms:1, netArea:62, metro:Авиамоторная, floor:2, price:12500000, area:84, elevator:1 пасс., timeToMetro:10, floors:5, rooms:4, view:двор, buildingType:кирпичный, renovation:-, balcony:нет
itemId:157923388, builtAt:-, bathrooms:-, netArea:51, metro:Кантемировская, floor:1, price:12500000, area:83, elevator:1 пасс., timeToMetro:5, floors:14, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:-, balcony:2 лодж.
itemId:159191183, builtAt:1957, bathrooms:-, netArea:54.1, metro:Дмитровская, floor:5, price:12500000, area:77.5, elevator:–, timeToMetro:13, floors:5, rooms:4, view:двор, buildingType:вторичка, renovation:косметический, balcony:–
itemId:159456051, builtAt:-, bathrooms:-, netArea:69.2, metro:Бауманская, floor:4, price:12500000, area:92.5, elevator:–, timeToMetro:14, floors:5, rooms:4, view:двор и улица, buildingType:сталинский, renovation:-, balcony:1 балк.
itemId:155525084, builtAt:-, bathrooms:-, netArea:70.5, metro:Трубная, floor:2, price:36000000, area:95, elevator:–, timeToMetro:4, floors:3, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:-, balcony:–
itemId:159194283, builtAt:2012, bathrooms:-, netArea:–, metro:Белорусская, floor:5, price:45000000, area:118.3, elevator:1 пасс., timeToMetro:15, floors:6, rooms:4, view:двор и улица, buildingType:кирпично-монолитный, renovation:-, balcony:1 лодж.
itemId:162076301, builtAt:-, bathrooms:1, netArea:–, metro:Краснопресненская, floor:9, price:46000000, area:100, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:12, rooms:4, view:двор, buildingType:монолитный, renovation:евроремонт, balcony:1 балк.
itemId:163284943, builtAt:-, bathrooms:-, netArea:59, metro:Перово, floor:6, price:12500000, area:89, elevator:1 пасс., timeToMetro:5, floors:6, rooms:4, view:двор, buildingType:сталинский, renovation:евроремонт, balcony:1 балк.
itemId:163261982, builtAt:-, bathrooms:-, netArea:57, metro:Новокосино, floor:4, price:12500000, area:86, elevator:1 пасс., timeToMetro:4, floors:14, rooms:4, view:двор, buildingType:панельный дом, renovation:косметический, balcony:4 лодж.
itemId:162008615, builtAt:1997, bathrooms:-, netArea:67, metro:Новокосино, floor:17, price:12500000, area:100.6, elevator:1 пасс. + 1 груз., timeToMetro:9, floors:22, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:158812974, builtAt:1930, bathrooms:-, netArea:70, metro:Сокольники, floor:5, price:12500000, area:96, elevator:–, timeToMetro:20, floors:5, rooms:4, view:–, buildingType:кирпичный, renovation:косметический, balcony:3 балк.
itemId:161458579, builtAt:1986, bathrooms:-, netArea:60.2, metro:Шипиловская, floor:1, price:12500000, area:102, elevator:1 пасс., timeToMetro:12, floors:14, rooms:4, view:–, buildingType:панельный дом, renovation:отсутствует, balcony:–
itemId:162960140, builtAt:1957, bathrooms:-, netArea:72.2, metro:Первомайская, floor:1, price:12500000, area:100.6, elevator:–, timeToMetro:19, floors:5, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:154724843, builtAt:1955, bathrooms:-, netArea:50.5, metro:Первомайская, floor:5, price:12599000, area:82, elevator:–, timeToMetro:7, floors:5, rooms:4, view:–, buildingType:вторичка, renovation:дизайнерский, balcony:1 балк.
itemId:159674202, builtAt:-, bathrooms:-, netArea:57, metro:Строгино, floor:11, price:12600000, area:80, elevator:1 пасс., timeToMetro:7, floors:12, rooms:4, view:двор и улица, buildingType:блочный, renovation:-, balcony:2 лодж.
itemId:153500332, builtAt:1957, bathrooms:-, netArea:72.1, metro:Дмитровская, floor:1, price:12600000, area:98.9, elevator:–, timeToMetro:5, floors:5, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:-, balcony:–
itemId:160878360, builtAt:-, bathrooms:1, netArea:44, metro:Алтуфьево, floor:1, price:12600000, area:80, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:22, rooms:4, view:улица, buildingType:панельный дом, renovation:евроремонт, balcony:нет
itemId:154664430, builtAt:1956, bathrooms:-, netArea:69, metro:Крымская, floor:4, price:12600000, area:99, elevator:–, timeToMetro:8, floors:5, rooms:4, view:двор, buildingType:вторичка, renovation:косметический, balcony:2 балк.
itemId:161185775, builtAt:1990, bathrooms:-, netArea:53.8, metro:Отрадное, floor:2, price:12650000, area:86, elevator:1 пасс., timeToMetro:13, floors:14, rooms:4, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:–
itemId:163123494, builtAt:-, bathrooms:-, netArea:55, metro:Водный стадион, floor:9, price:12650000, area:74, elevator:1 пасс., timeToMetro:5, floors:9, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:-, balcony:1 балк.
itemId:162364314, builtAt:2001, bathrooms:-, netArea:55, metro:Бунинская аллея, floor:13, price:12700000, area:101, elevator:1 пасс. + 1 груз., timeToMetro:7, floors:14, rooms:4, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:4 балк.
itemId:37577848, builtAt:-, bathrooms:-, netArea:53, metro:Шоссе Энтузиастов, floor:2, price:12700000, area:81.8, elevator:1 пасс., timeToMetro:6, floors:6, rooms:4, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:–
