itemId:161839729, builtAt:-, bathrooms:1, netArea:18, metro:Беляево, floor:9, price:5990000, area:32, elevator:1 пасс., timeToMetro:10, floors:9, rooms:1, view:двор, buildingType:панельный дом, renovation:-, balcony:нет
itemId:160015119, builtAt:1964, bathrooms:1, netArea:21.5, metro:Коптево, floor:3, price:5999000, area:32.8, elevator:1 пасс., timeToMetro:2, floors:9, rooms:1, view:двор и улица, buildingType:блочный, renovation:евроремонт, balcony:1 балк.
itemId:160091211, builtAt:-, bathrooms:1, netArea:19, metro:Улица Академика Янгеля, floor:12, price:5250000, area:35, elevator:1 пасс. + 1 груз., timeToMetro:3, floors:12, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:нет
itemId:154843248, builtAt:1997, bathrooms:1, netArea:19, metro:Новокосино, floor:12, price:5700000, area:39, elevator:–, timeToMetro:20, floors:14, rooms:1, view:улица, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:159368246, builtAt:1987, bathrooms:1, netArea:17, metro:Ясенево, floor:11, price:6700000, area:42.3, elevator:1 пасс. + 1 груз., timeToMetro:6, floors:22, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:162465698, builtAt:-, bathrooms:1, netArea:18, metro:Нахимовский проспект, floor:2, price:6650000, area:35, elevator:2 пасс., timeToMetro:1, floors:12, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:162613567, builtAt:2003, bathrooms:1, netArea:19, metro:Щелковская, floor:7, price:6700000, area:38.5, elevator:1 пасс. + 1 груз., timeToMetro:12, floors:17, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:157824326, builtAt:1966, bathrooms:1, netArea:19.7, metro:Свиблово, floor:5, price:6700000, area:34.9, elevator:1 пасс., timeToMetro:10, floors:12, rooms:1, view:улица, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:154115809, builtAt:1959, bathrooms:-, netArea:18, metro:Ломоносовский проспект, floor:3, price:6700000, area:31, elevator:–, timeToMetro:10, floors:5, rooms:1, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:155963036, builtAt:1980, bathrooms:1, netArea:20, metro:Алтуфьево, floor:5, price:6650000, area:38, elevator:2 пасс., timeToMetro:6, floors:16, rooms:1, view:–, buildingType:вторичка, renovation:евроремонт, balcony:1 балк.
itemId:159183169, builtAt:1978, bathrooms:1, netArea:19.2, metro:Алтуфьево, floor:15, price:6650000, area:36.3, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:16, rooms:1, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:162166253, builtAt:1988, bathrooms:1, netArea:19, metro:Чертановская, floor:16, price:6700000, area:38, elevator:1 пасс. + 1 груз., timeToMetro:7, floors:17, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:162773949, builtAt:-, bathrooms:-, netArea:15, metro:Октябрьское поле, floor:3, price:6700000, area:30, elevator:нет, timeToMetro:5, floors:5, rooms:1, view:улица, buildingType:кирпичный, renovation:дизайнерский, balcony:1 балк.
itemId:161821026, builtAt:2013, bathrooms:-, netArea:19, metro:Новогиреево, floor:8, price:6690000, area:41, elevator:1 пасс. + 1 груз., timeToMetro:18, floors:15, rooms:1, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:162825267, builtAt:-, bathrooms:1, netArea:18, metro:Бабушкинская, floor:7, price:6700000, area:38, elevator:1 пасс. + 1 груз., timeToMetro:9, floors:17, rooms:1, view:двор, buildingType:панельный дом, renovation:-, balcony:1 балк.
itemId:161369703, builtAt:1961, bathrooms:1, netArea:17.4, metro:Шелепиха, floor:2, price:6700000, area:32.2, elevator:–, timeToMetro:7, floors:5, rooms:1, view:двор и улица, buildingType:кирпичный, renovation:евроремонт, balcony:1 балк.
itemId:161304955, builtAt:-, bathrooms:-, netArea:16, metro:Кузьминки, floor:5, price:6700000, area:36, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:23, rooms:1, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 балк.
itemId:159517851, builtAt:-, bathrooms:1, netArea:20, metro:Рязанский проспект, floor:11, price:6700000, area:36, elevator:1 пасс. + 1 груз., timeToMetro:4, floors:24, rooms:1, view:улица, buildingType:кирпично-монолитный, renovation:отсутствует, balcony:1 лодж.
itemId:157961298, builtAt:-, bathrooms:-, netArea:18, metro:Люблино, floor:15, price:6700000, area:37, elevator:нет, timeToMetro:1, floors:17, rooms:1, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 балк.
itemId:162435577, builtAt:-, bathrooms:1, netArea:20, metro:Бульвар Дмитрия Донского, floor:15, price:6700000, area:41, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:22, rooms:1, view:двор, buildingType:панельный дом, renovation:-, balcony:1 балк.
itemId:162452840, builtAt:1987, bathrooms:1, netArea:21, metro:Текстильщики, floor:13, price:6700000, area:42, elevator:1 пасс. + 1 груз., timeToMetro:14, floors:14, rooms:1, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:2 лодж.
itemId:151144621, builtAt:1983, bathrooms:1, netArea:19, metro:Юго-Западная, floor:1, price:6650000, area:36, elevator:–, timeToMetro:8, floors:16, rooms:1, view:двор, buildingType:вторичка, renovation:евроремонт, balcony:–
itemId:161894167, builtAt:1968, bathrooms:1, netArea:18, metro:Беляево, floor:5, price:6700000, area:33, elevator:1 пасс., timeToMetro:12, floors:9, rooms:1, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:–
itemId:156127269, builtAt:2005, bathrooms:-, netArea:14.1, metro:Текстильщики, floor:3, price:6800000, area:35.5, elevator:1 пасс. + 1 груз., timeToMetro:17, floors:17, rooms:1, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:161419659, builtAt:1966, bathrooms:1, netArea:15, metro:Каховская, floor:5, price:6800000, area:33, elevator:1 пасс., timeToMetro:3, floors:9, rooms:1, view:–, buildingType:блочный, renovation:евроремонт, balcony:–
itemId:159315585, builtAt:-, bathrooms:1, netArea:19, metro:Крылатское, floor:1, price:6800000, area:37, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:17, rooms:1, view:улица, buildingType:панельный дом, renovation:-, balcony:–
itemId:152350871, builtAt:1991, bathrooms:1, netArea:19.1, metro:Калужская, floor:8, price:6800000, area:38, elevator:1 пасс. + 1 груз., timeToMetro:12, floors:17, rooms:1, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:162780101, builtAt:1968, bathrooms:1, netArea:20.6, metro:Водный стадион, floor:6, price:6800000, area:33.5, elevator:1 пасс., timeToMetro:7, floors:9, rooms:1, view:двор, buildingType:кирпичный, renovation:-, balcony:1 лодж.
itemId:161145099, builtAt:1979, bathrooms:-, netArea:21.1, metro:Отрадное, floor:7, price:6800000, area:39.4, elevator:1 пасс., timeToMetro:18, floors:12, rooms:1, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:2 лодж.
itemId:159684988, builtAt:-, bathrooms:1, netArea:18, metro:Чертановская, floor:7, price:7400000, area:40, elevator:1 пасс. + 1 груз., timeToMetro:9, floors:14, rooms:1, view:–, buildingType:вторичка, renovation:евроремонт, balcony:1 балк.
itemId:159746348, builtAt:-, bathrooms:1, netArea:19.7, metro:Текстильщики, floor:2, price:4900000, area:32, elevator:1 пасс., timeToMetro:12, floors:9, rooms:1, view:двор, buildingType:кирпичный, renovation:косметический, balcony:нет
itemId:153421742, builtAt:2014, bathrooms:1, netArea:19, metro:Улица Академика Янгеля, floor:10, price:8400000, area:45.6, elevator:2 пасс. + 2 груз., timeToMetro:2, floors:22, rooms:1, view:улица, buildingType:вторичка, renovation:евроремонт, balcony:1 лодж.
itemId:162022625, builtAt:1975, bathrooms:1, netArea:19.5, metro:Марьина роща, floor:2, price:6800000, area:36, elevator:1 пасс. + 1 груз., timeToMetro:6, floors:12, rooms:1, view:двор, buildingType:блочный, renovation:евроремонт, balcony:–
itemId:160763648, builtAt:-, bathrooms:-, netArea:20, metro:Фонвизинская, floor:4, price:6800000, area:38, elevator:2 пасс. + 1 груз., timeToMetro:8, floors:22, rooms:1, view:двор и улица, buildingType:панельный дом, renovation:-, balcony:1 балк.
itemId:153365845, builtAt:2006, bathrooms:-, netArea:19, metro:Улица Академика Янгеля, floor:10, price:6800000, area:39, elevator:2 пасс. + 1 груз., timeToMetro:5, floors:22, rooms:1, view:улица, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:159768685, builtAt:1983, bathrooms:1, netArea:24, metro:Планерная, floor:8, price:6800000, area:41, elevator:1 пасс., timeToMetro:6, floors:12, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:2 лодж.
itemId:159072541, builtAt:-, bathrooms:1, netArea:19.2, metro:Владыкино, floor:16, price:6750000, area:38, elevator:1 пасс., timeToMetro:10, floors:16, rooms:1, view:улица, buildingType:панельный дом, renovation:евроремонт, balcony:1 балк.
itemId:159048459, builtAt:1996, bathrooms:-, netArea:21, metro:Лермонтовский проспект, floor:8, price:6800000, area:40, elevator:2 пасс., timeToMetro:10, floors:9, rooms:1, view:улица, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:161803220, builtAt:-, bathrooms:-, netArea:22.3, metro:Бунинская аллея, floor:3, price:6800000, area:51, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:14, rooms:1, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 балк.
itemId:151007116, builtAt:-, bathrooms:1, netArea:20, metro:Коньково, floor:16, price:6800000, area:39, elevator:2 пасс. + 1 груз., timeToMetro:10, floors:16, rooms:1, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:162795134, builtAt:2005, bathrooms:-, netArea:20, metro:Южная, floor:7, price:6800000, area:40, elevator:1 пасс. + 1 груз., timeToMetro:16, floors:18, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:152458697, builtAt:1980, bathrooms:1, netArea:18, metro:Щелковская, floor:3, price:6800000, area:39.6, elevator:1 пасс., timeToMetro:10, floors:9, rooms:1, view:улица, buildingType:кирпичный, renovation:косметический, balcony:1 лодж.
itemId:162764498, builtAt:1961, bathrooms:1, netArea:18.7, metro:Марьина роща, floor:2, price:6800000, area:30.1, elevator:–, timeToMetro:2, floors:5, rooms:1, view:двор, buildingType:блочный, renovation:евроремонт, balcony:1 балк.
itemId:161917549, builtAt:1985, bathrooms:1, netArea:18, metro:Крылатское, floor:2, price:6900000, area:37.5, elevator:1 пасс. + 2 груз., timeToMetro:5, floors:23, rooms:1, view:–, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
